listing_id,name,city,state,country,bedrooms,beds,bathrooms,accomodation_total,host_name,host_id,latitude,longitude,room_type,picture_url,amenities 
32242832,"2nd Street Retreat - Studio w/ King Bed, Bike Shed",Rogers,Arkansas,United States,0,2,1.0,$95, ,49254772,36.37094,-94.21489,Entire home/apt,https://a0.muscache.com/im/pictures/392c8ca5-44b7-483b-a673-d54bb8b0eea4.jpg?im_w=720,"[1, 2, 4, 5, 8, 392, 9, 137, 139, 657, 665, 30, 415, 672, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 47, 51, 308, 53, 57, 322, 73, 77, 79, 85, 86, 89, 90, 91, 92, 476, 93, 94, 95, 96, 98, 611, 236, 251]"
628928631228614871,WYLDKIN TREEHOUSE @ WYLD CITY,Springdale,Arkansas,United States,1,2,1.0,$150, ,229730931,34.74183,-94.07618,Entire home/apt,https://a0.muscache.com/im/pictures/4d652713-0fd5-446d-a141-00c104a1827f.jpg?im_w=720,"[4, 132, 5, 133, 8, 392, 9, 137, 74, 394, 139, 12, 77, 79, 657, 146, 85, 86, 23, 88, 280, 665, 90, 219, 93, 30, 94, 415, 32, 96, 672, 99, 100, 37, 39, 40, 41, 172, 51, 179, 53, 57, 510]"
15564992,"Ozark Spring Cabin 01 Mountain View- King, Spa Tub",Rogers,Arkansas,United States,1,0,1.0,$132, ,100246445,36.44568,-93.79661,Entire home/apt,https://a0.muscache.com/im/pictures/prohost-api/Hosting-15564992/original/eed2d052-5566-4ad4-afea-11716c903b49.jpeg?im_w=720,"[96, 1, 35, 100, 5, 39, 8, 40, 9, 41, 45, 77, 46, 51, 85, 54, 57, 89, 90, 27, 91, 30, 94, 95]"
13018474,"Lake front room, kayaks, dock, prvt hot tub includ",Springdale,Arkansas,United States,1,1,1.0,$115, ,26634127,34.6773,-93.01465,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-13018474/original/7612e70e-3acb-4c9b-8590-da7416efd02e.jpeg?im_w=720,"[1, 2, 3, 4, 132, 5, 133, 134, 7, 392, 9, 394, 522, 12, 15, 16, 528, 17, 657, 18, 146, 23, 280, 664, 25, 153, 665, 27, 30, 31, 415, 671, 672, 33, 34, 674, 35, 36, 37, 38, 39, 40, 41, 44, 172, 45, 46, 50, 51, 179, 54, 57, 185, 61, 73, 77, 79, 85, 86, 87, 89, 90, 91, 219, 93, 223, 98, 99, 611, 100, 101, 102, 103, 104, 236]"
628928631228614871,WYLDKIN TREEHOUSE @ WYLD CITY,Fayetteville,Arkansas,United States,1,2,1.0,$150, ,229730931,34.74183,-94.07618,Entire home/apt,https://a0.muscache.com/im/pictures/4d652713-0fd5-446d-a141-00c104a1827f.jpg?im_w=720,"[4, 132, 5, 133, 8, 392, 9, 137, 74, 394, 139, 12, 77, 79, 657, 146, 85, 86, 23, 88, 280, 665, 90, 219, 93, 30, 94, 415, 32, 96, 672, 99, 100, 37, 39, 40, 41, 172, 51, 179, 53, 57, 510]"
46638129,Airy Bentonville Studio < 1 Mile to City Square!,Rogers,Arkansas,United States,0,2,1.0,$80, ,122380652,36.38315,-94.20888,Entire home/apt,https://a0.muscache.com/im/pictures/prohost-api/Hosting-46638129/original/671724c3-0df9-4adf-837c-7b6a37a14e2f.jpeg?im_w=720,"[1, 131, 4, 5, 8, 9, 85, 87, 89, 90, 91, 92, 93, 30, 95, 33, 34, 35, 36, 37, 39, 40, 104, 41, 45, 46, 57]"
656551459036274050,New & Modern WATERFRONT Lake Condo! Great Scenery!,Springdale,Arkansas,United States,1,1,1.0,$114, ,90267036,34.44385,-93.08135,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-656551459036274050/original/6bde6958-abc2-4721-9739-25c3aed713b6.jpeg?im_w=720,"[1, 4, 132, 5, 133, 7, 8, 9, 139, 528, 23, 663, 280, 664, 30, 415, 671, 35, 36, 37, 39, 40, 44, 45, 51, 179, 308, 53, 57, 61, 322, 73, 77, 85, 86, 89, 90, 91, 92, 93, 94, 95, 96, 99, 100, 101, 236, 625, 626, 510]"
13018474,"Lake front room, kayaks, dock, prvt hot tub includ",Fayetteville,Arkansas,United States,1,1,1.0,$115, ,26634127,34.6773,-93.01465,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-13018474/original/7612e70e-3acb-4c9b-8590-da7416efd02e.jpeg?im_w=720,"[1, 2, 3, 4, 132, 5, 133, 134, 7, 392, 9, 394, 522, 12, 15, 16, 528, 17, 657, 18, 146, 23, 280, 664, 25, 153, 665, 27, 30, 31, 415, 671, 672, 33, 34, 674, 35, 36, 37, 38, 39, 40, 41, 44, 172, 45, 46, 50, 51, 179, 54, 57, 185, 61, 73, 77, 79, 85, 86, 87, 89, 90, 91, 219, 93, 223, 98, 99, 611, 100, 101, 102, 103, 104, 236]"
40367962,*Riverfront Eco-friendly Luxury Lodge w/ Jacuzzi,Rogers,Arkansas,United States,1,1,1.0,$254, ,59540451,36.44495,-93.81665,Entire home/apt,https://a0.muscache.com/im/pictures/2a83e9e8-f3e0-4fa4-aac5-d8d64b974ea1.jpg?im_w=720,"[1, 4, 132, 5, 8, 392, 9, 137, 394, 139, 657, 23, 280, 25, 665, 27, 30, 415, 671, 672, 33, 34, 35, 36, 37, 39, 167, 40, 41, 42, 44, 45, 46, 51, 52, 308, 56, 57, 185, 61, 322, 77, 79, 85, 86, 89, 90, 91, 219, 92, 93, 94, 95, 96, 99, 611, 100, 101, 104, 236, 625, 626, 627, 251]"
3513003,Private Bedroom Close to Everything,Springdale,Arkansas,United States,1,1,1.0,$35, ,7757252,34.74909,-92.30361,Private room,https://a0.muscache.com/im/pictures/3ec8c29d-f065-4b9f-905d-8be363d3d4d9.jpg?im_w=720,"[1, 3, 4, 5, 8, 9, 77, 17, 18, 23, 89, 90, 91, 92, 93, 30, 94, 31, 95, 96, 33, 34, 35, 36, 100, 37, 101, 103, 40, 104, 41, 42, 43, 44, 45, 46, 625, 51, 627, 52]"
656551459036274050,New & Modern WATERFRONT Lake Condo! Great Scenery!,Fayetteville,Arkansas,United States,1,1,1.0,$114, ,90267036,34.44385,-93.08135,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-656551459036274050/original/6bde6958-abc2-4721-9739-25c3aed713b6.jpeg?im_w=720,"[1, 4, 132, 5, 133, 7, 8, 9, 139, 528, 23, 663, 280, 664, 30, 415, 671, 35, 36, 37, 39, 40, 44, 45, 51, 179, 308, 53, 57, 61, 322, 73, 77, 85, 86, 89, 90, 91, 92, 93, 94, 95, 96, 99, 100, 101, 236, 625, 626, 510]"
49180507,New- Robin’s Nest Cabin-quiet cove - Lake Hamilton,Rogers,Arkansas,United States,2,2,2.0,$218, ,307170059,34.50659,-93.11382,Entire home/apt,https://a0.muscache.com/im/pictures/e2185da6-7503-4af4-8c3d-5319e13b26f9.jpg?im_w=720,"[1, 4, 132, 5, 133, 8, 392, 9, 394, 139, 657, 23, 280, 25, 153, 665, 27, 30, 415, 671, 672, 33, 34, 35, 37, 39, 40, 41, 42, 44, 172, 45, 46, 51, 179, 52, 308, 56, 57, 185, 61, 322, 73, 77, 79, 85, 86, 89, 90, 91, 219, 92, 476, 93, 94, 95, 96, 99, 611, 100, 101, 102, 236, 625, 626, 251]"
38847325,Bigfoot's Bungalow,Springdale,Arkansas,United States,1,1,1.0,$58, ,54229039,35.8284,-90.71361,Entire home/apt,https://a0.muscache.com/im/pictures/8b630397-b703-4835-b698-6d18c2ec50ad.jpg?im_w=720,"[1, 2, 4, 5, 8, 9, 73, 77, 16, 85, 86, 89, 90, 91, 93, 30, 33, 34, 98, 35, 36, 100, 39, 103, 40, 104, 41, 42, 44, 45, 46, 51, 53, 57]"
3513003,Private Bedroom Close to Everything,Fayetteville,Arkansas,United States,1,1,1.0,$35, ,7757252,34.74909,-92.30361,Private room,https://a0.muscache.com/im/pictures/3ec8c29d-f065-4b9f-905d-8be363d3d4d9.jpg?im_w=720,"[1, 3, 4, 5, 8, 9, 77, 17, 18, 23, 89, 90, 91, 92, 93, 30, 94, 31, 95, 96, 33, 34, 35, 36, 100, 37, 101, 103, 40, 104, 41, 42, 43, 44, 45, 46, 625, 51, 627, 52]"
696897283161623978,The JoCo Cabin on Big Piney Creek,Rogers,Arkansas,United States,2,4,2.0,$243, ,126494834,35.37578,-93.33243,Entire home/apt,https://a0.muscache.com/im/pictures/8ea19fe2-76b3-4066-8fae-81f8091d48d4.jpg?im_w=720,"[1, 515, 4, 132, 5, 133, 8, 392, 9, 394, 522, 139, 12, 657, 280, 664, 25, 153, 665, 30, 415, 671, 32, 672, 33, 34, 35, 36, 37, 39, 167, 40, 41, 44, 45, 46, 179, 308, 57, 61, 72, 73, 77, 79, 85, 86, 89, 90, 91, 219, 92, 476, 93, 94, 95, 96, 99, 611, 100, 103, 104, 236, 625, 626, 251]"
44229280,"50"" SMART TV, 1mi to DOWNTOWN, FAST wifi",Springdale,Arkansas,United States,0,1,1.0,$84, ,344237506,34.5283,-93.05108,Entire home/apt,https://a0.muscache.com/im/pictures/a94ed8bc-f09d-4778-b7d0-8dc2c8b14667.jpg?im_w=720,"[1, 2, 4, 5, 9, 73, 394, 522, 12, 77, 79, 657, 146, 85, 86, 23, 663, 89, 665, 90, 30, 415, 671, 672, 33, 34, 98, 35, 611, 37, 39, 40, 104, 41, 42, 44, 45, 46, 51, 52, 56, 57]"
38847325,Bigfoot's Bungalow,Fayetteville,Arkansas,United States,1,1,1.0,$58, ,54229039,35.8284,-90.71361,Entire home/apt,https://a0.muscache.com/im/pictures/8b630397-b703-4835-b698-6d18c2ec50ad.jpg?im_w=720,"[1, 2, 4, 5, 8, 9, 73, 77, 16, 85, 86, 89, 90, 91, 93, 30, 33, 34, 98, 35, 36, 100, 39, 103, 40, 104, 41, 42, 44, 45, 46, 51, 53, 57]"
588364798136206634,107 loft @ DTR,Rogers,Arkansas,United States,0,1,1.0,$106, ,71683591,36.33407,-94.11736,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-588364798136206634/original/60a90090-6243-41a4-87ea-a48eec4ed6ae.jpeg?im_w=720,"[1, 4, 5, 8, 137, 394, 139, 77, 79, 657, 85, 86, 23, 89, 665, 90, 91, 92, 93, 30, 94, 95, 415, 671, 96, 33, 34, 35, 611, 36, 37, 39, 40, 41, 44, 236, 45, 46, 47, 51, 308, 53, 57]"
44244104,"50"" Smart TV, 1mile to Downtown/Trails, Fast Wifi",Springdale,Arkansas,United States,0,1,1.0,$84, ,344237506,34.52777,-93.05091,Entire home/apt,https://a0.muscache.com/im/pictures/c5702841-9df6-4bf4-bb8c-1c6b9a09cde1.jpg?im_w=720,"[1, 2, 4, 5, 9, 73, 394, 12, 77, 79, 657, 146, 85, 86, 23, 663, 89, 665, 90, 30, 415, 671, 672, 33, 34, 98, 35, 611, 37, 39, 40, 104, 41, 42, 44, 45, 46, 51, 52, 57]"
49318829,IDLEWILD,Fayetteville,Arkansas,United States,0,1,1.0,$78, ,397851122,36.10251,-93.04708,Entire home/apt,https://a0.muscache.com/im/pictures/c8088cab-f197-49f5-a9e2-bac773ad7342.jpg?im_w=720,"[1, 131, 5, 8, 9, 139, 77, 79, 80, 81, 146, 83, 85, 280, 89, 90, 219, 93, 30, 94, 671, 32, 672, 33, 34, 35, 100, 37, 101, 293, 39, 40, 41, 42, 46, 47, 626, 57, 251]"
29563990,Alpine Echo Cabin,Rogers,Arkansas,United States,1,2,1.5,$89, ,222220906,35.79382,-92.8161,Entire home/apt,https://a0.muscache.com/im/pictures/e7629641-76b6-4931-bb35-85efe62b6c84.jpg?im_w=720,"[131, 4, 5, 8, 9, 77, 85, 86, 280, 90, 27, 91, 219, 93, 30, 94, 95, 32, 96, 35, 99, 36, 100, 101, 39, 40, 41, 42, 44, 179, 57]"
49318829,IDLEWILD,Springdale,Arkansas,United States,0,1,1.0,$78, ,397851122,36.10251,-93.04708,Entire home/apt,https://a0.muscache.com/im/pictures/c8088cab-f197-49f5-a9e2-bac773ad7342.jpg?im_w=720,"[1, 131, 5, 8, 9, 139, 77, 79, 80, 81, 146, 83, 85, 280, 89, 90, 219, 93, 30, 94, 671, 32, 672, 33, 34, 35, 100, 37, 101, 293, 39, 40, 41, 42, 46, 47, 626, 57, 251]"
44229280,"50"" SMART TV, 1mi to DOWNTOWN, FAST wifi",Fayetteville,Arkansas,United States,0,1,1.0,$84, ,344237506,34.5283,-93.05108,Entire home/apt,https://a0.muscache.com/im/pictures/a94ed8bc-f09d-4778-b7d0-8dc2c8b14667.jpg?im_w=720,"[1, 2, 4, 5, 9, 73, 394, 522, 12, 77, 79, 657, 146, 85, 86, 23, 663, 89, 665, 90, 30, 415, 671, 672, 33, 34, 98, 35, 611, 37, 39, 40, 104, 41, 42, 44, 45, 46, 51, 52, 56, 57]"
36706663,Private Suite w/Treehouse Vibe!,Rogers,Arkansas,United States,1,2,1.0,$42, ,130068864,36.08244,-94.137,Private room,https://a0.muscache.com/im/pictures/ca8b9c51-3b1c-4823-8d49-19ed90ef5dab.jpg?im_w=720,"[1, 4, 5, 7, 9, 394, 139, 15, 657, 146, 23, 663, 280, 665, 27, 30, 415, 35, 36, 38, 39, 167, 40, 41, 42, 44, 45, 46, 47, 51, 179, 308, 53, 57, 73, 77, 79, 85, 86, 89, 90, 91, 94, 98, 99, 611, 100, 101, 103, 104, 232, 113, 626, 117, 118, 251, 125]"
747726835144779219,Game Room and Treetop Views,Springdale,Arkansas,United States,1,1,1.0,$34, ,267196448,36.46453,-94.28346,Private room,https://a0.muscache.com/im/pictures/miso/Hosting-747726835144779219/original/2da57b98-fccc-413e-9699-1eb075a92f07.jpeg?im_w=720,"[1, 4, 5, 8, 9, 137, 521, 77, 657, 85, 86, 89, 30, 415, 671, 33, 34, 98, 35, 99, 36, 100, 37, 101, 39, 103, 40, 41, 42, 61]"
44244104,"50"" Smart TV, 1mile to Downtown/Trails, Fast Wifi",Fayetteville,Arkansas,United States,0,1,1.0,$84, ,344237506,34.52777,-93.05091,Entire home/apt,https://a0.muscache.com/im/pictures/c5702841-9df6-4bf4-bb8c-1c6b9a09cde1.jpg?im_w=720,"[1, 2, 4, 5, 9, 73, 394, 12, 77, 79, 657, 146, 85, 86, 23, 663, 89, 665, 90, 30, 415, 671, 672, 33, 34, 98, 35, 611, 37, 39, 40, 104, 41, 42, 44, 45, 46, 51, 52, 57]"
578223557001385015,The Hideaway - Your Perfect Getaway Vacation,Rogers,Arkansas,United States,2,3,1.5,$257, ,448613564,34.44536,-92.92582,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-578223557001385015/original/869942fc-d6f3-498d-b11e-4a05ac3fff32.jpeg?im_w=720,"[1, 4, 132, 5, 133, 7, 8, 9, 137, 522, 12, 528, 657, 23, 280, 25, 665, 27, 30, 415, 671, 672, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 51, 179, 53, 57, 322, 77, 79, 85, 86, 89, 90, 91, 92, 476, 93, 94, 95, 96, 611, 100, 101, 104, 236, 625, 251, 510]"
5247591,"The ""Tiny Home""",Springdale,Arkansas,United States,1,1,1.0,$89, ,27157866,34.73277,-92.26618,Entire home/apt,https://a0.muscache.com/im/pictures/76835987/b64e0010_original.jpg?im_w=720,"[1, 3, 4, 5, 8, 9, 12, 77, 23, 89, 90, 91, 93, 30, 94, 31, 95, 96, 35, 36, 101, 40, 41, 43, 44, 45, 46]"
747726835144779219,Game Room and Treetop Views,Fayetteville,Arkansas,United States,1,1,1.0,$34, ,267196448,36.46453,-94.28346,Private room,https://a0.muscache.com/im/pictures/miso/Hosting-747726835144779219/original/2da57b98-fccc-413e-9699-1eb075a92f07.jpeg?im_w=720,"[1, 4, 5, 8, 9, 137, 521, 77, 657, 85, 86, 89, 30, 415, 671, 33, 34, 98, 35, 99, 36, 100, 37, 101, 39, 103, 40, 41, 42, 61]"
32242832,"2nd Street Retreat - Studio w/ King Bed, Bike Shed",Springdale,Arkansas,United States,0,2,1.0,$95, ,49254772,36.37094,-94.21489,Entire home/apt,https://a0.muscache.com/im/pictures/392c8ca5-44b7-483b-a673-d54bb8b0eea4.jpg?im_w=720,"[1, 2, 4, 5, 8, 392, 9, 137, 139, 657, 665, 30, 415, 672, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 47, 51, 308, 53, 57, 322, 73, 77, 79, 85, 86, 89, 90, 91, 92, 476, 93, 94, 95, 96, 98, 611, 236, 251]"
5247591,"The ""Tiny Home""",Fayetteville,Arkansas,United States,1,1,1.0,$89, ,27157866,34.73277,-92.26618,Entire home/apt,https://a0.muscache.com/im/pictures/76835987/b64e0010_original.jpg?im_w=720,"[1, 3, 4, 5, 8, 9, 12, 77, 23, 89, 90, 91, 93, 30, 94, 31, 95, 96, 35, 36, 101, 40, 41, 43, 44, 45, 46]"
15564992,"Ozark Spring Cabin 01 Mountain View- King, Spa Tub",Springdale,Arkansas,United States,1,0,1.0,$132, ,100246445,36.44568,-93.79661,Entire home/apt,https://a0.muscache.com/im/pictures/prohost-api/Hosting-15564992/original/eed2d052-5566-4ad4-afea-11716c903b49.jpeg?im_w=720,"[96, 1, 35, 100, 5, 39, 8, 40, 9, 41, 45, 77, 46, 51, 85, 54, 57, 89, 90, 27, 91, 30, 94, 95]"
32242832,"2nd Street Retreat - Studio w/ King Bed, Bike Shed",Fayetteville,Arkansas,United States,0,2,1.0,$95, ,49254772,36.37094,-94.21489,Entire home/apt,https://a0.muscache.com/im/pictures/392c8ca5-44b7-483b-a673-d54bb8b0eea4.jpg?im_w=720,"[1, 2, 4, 5, 8, 392, 9, 137, 139, 657, 665, 30, 415, 672, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 47, 51, 308, 53, 57, 322, 73, 77, 79, 85, 86, 89, 90, 91, 92, 476, 93, 94, 95, 96, 98, 611, 236, 251]"
46638129,Airy Bentonville Studio < 1 Mile to City Square!,Springdale,Arkansas,United States,0,2,1.0,$80, ,122380652,36.38315,-94.20888,Entire home/apt,https://a0.muscache.com/im/pictures/prohost-api/Hosting-46638129/original/671724c3-0df9-4adf-837c-7b6a37a14e2f.jpeg?im_w=720,"[1, 131, 4, 5, 8, 9, 85, 87, 89, 90, 91, 92, 93, 30, 95, 33, 34, 35, 36, 37, 39, 40, 104, 41, 45, 46, 57]"
15564992,"Ozark Spring Cabin 01 Mountain View- King, Spa Tub",Fayetteville,Arkansas,United States,1,0,1.0,$132, ,100246445,36.44568,-93.79661,Entire home/apt,https://a0.muscache.com/im/pictures/prohost-api/Hosting-15564992/original/eed2d052-5566-4ad4-afea-11716c903b49.jpeg?im_w=720,"[96, 1, 35, 100, 5, 39, 8, 40, 9, 41, 45, 77, 46, 51, 85, 54, 57, 89, 90, 27, 91, 30, 94, 95]"
40367962,*Riverfront Eco-friendly Luxury Lodge w/ Jacuzzi,Springdale,Arkansas,United States,1,1,1.0,$254, ,59540451,36.44495,-93.81665,Entire home/apt,https://a0.muscache.com/im/pictures/2a83e9e8-f3e0-4fa4-aac5-d8d64b974ea1.jpg?im_w=720,"[1, 4, 132, 5, 8, 392, 9, 137, 394, 139, 657, 23, 280, 25, 665, 27, 30, 415, 671, 672, 33, 34, 35, 36, 37, 39, 167, 40, 41, 42, 44, 45, 46, 51, 52, 308, 56, 57, 185, 61, 322, 77, 79, 85, 86, 89, 90, 91, 219, 92, 93, 94, 95, 96, 99, 611, 100, 101, 104, 236, 625, 626, 627, 251]"
46638129,Airy Bentonville Studio < 1 Mile to City Square!,Fayetteville,Arkansas,United States,0,2,1.0,$80, ,122380652,36.38315,-94.20888,Entire home/apt,https://a0.muscache.com/im/pictures/prohost-api/Hosting-46638129/original/671724c3-0df9-4adf-837c-7b6a37a14e2f.jpeg?im_w=720,"[1, 131, 4, 5, 8, 9, 85, 87, 89, 90, 91, 92, 93, 30, 95, 33, 34, 35, 36, 37, 39, 40, 104, 41, 45, 46, 57]"
49180507,New- Robin’s Nest Cabin-quiet cove - Lake Hamilton,Springdale,Arkansas,United States,2,2,2.0,$218, ,307170059,34.50659,-93.11382,Entire home/apt,https://a0.muscache.com/im/pictures/e2185da6-7503-4af4-8c3d-5319e13b26f9.jpg?im_w=720,"[1, 4, 132, 5, 133, 8, 392, 9, 394, 139, 657, 23, 280, 25, 153, 665, 27, 30, 415, 671, 672, 33, 34, 35, 37, 39, 40, 41, 42, 44, 172, 45, 46, 51, 179, 52, 308, 56, 57, 185, 61, 322, 73, 77, 79, 85, 86, 89, 90, 91, 219, 92, 476, 93, 94, 95, 96, 99, 611, 100, 101, 102, 236, 625, 626, 251]"
40367962,*Riverfront Eco-friendly Luxury Lodge w/ Jacuzzi,Fayetteville,Arkansas,United States,1,1,1.0,$254, ,59540451,36.44495,-93.81665,Entire home/apt,https://a0.muscache.com/im/pictures/2a83e9e8-f3e0-4fa4-aac5-d8d64b974ea1.jpg?im_w=720,"[1, 4, 132, 5, 8, 392, 9, 137, 394, 139, 657, 23, 280, 25, 665, 27, 30, 415, 671, 672, 33, 34, 35, 36, 37, 39, 167, 40, 41, 42, 44, 45, 46, 51, 52, 308, 56, 57, 185, 61, 322, 77, 79, 85, 86, 89, 90, 91, 219, 92, 93, 94, 95, 96, 99, 611, 100, 101, 104, 236, 625, 626, 627, 251]"
696897283161623978,The JoCo Cabin on Big Piney Creek,Springdale,Arkansas,United States,2,4,2.0,$243, ,126494834,35.37578,-93.33243,Entire home/apt,https://a0.muscache.com/im/pictures/8ea19fe2-76b3-4066-8fae-81f8091d48d4.jpg?im_w=720,"[1, 515, 4, 132, 5, 133, 8, 392, 9, 394, 522, 139, 12, 657, 280, 664, 25, 153, 665, 30, 415, 671, 32, 672, 33, 34, 35, 36, 37, 39, 167, 40, 41, 44, 45, 46, 179, 308, 57, 61, 72, 73, 77, 79, 85, 86, 89, 90, 91, 219, 92, 476, 93, 94, 95, 96, 99, 611, 100, 103, 104, 236, 625, 626, 251]"
49180507,New- Robin’s Nest Cabin-quiet cove - Lake Hamilton,Fayetteville,Arkansas,United States,2,2,2.0,$218, ,307170059,34.50659,-93.11382,Entire home/apt,https://a0.muscache.com/im/pictures/e2185da6-7503-4af4-8c3d-5319e13b26f9.jpg?im_w=720,"[1, 4, 132, 5, 133, 8, 392, 9, 394, 139, 657, 23, 280, 25, 153, 665, 27, 30, 415, 671, 672, 33, 34, 35, 37, 39, 40, 41, 42, 44, 172, 45, 46, 51, 179, 52, 308, 56, 57, 185, 61, 322, 73, 77, 79, 85, 86, 89, 90, 91, 219, 92, 476, 93, 94, 95, 96, 99, 611, 100, 101, 102, 236, 625, 626, 251]"
588364798136206634,107 loft @ DTR,Springdale,Arkansas,United States,0,1,1.0,$106, ,71683591,36.33407,-94.11736,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-588364798136206634/original/60a90090-6243-41a4-87ea-a48eec4ed6ae.jpeg?im_w=720,"[1, 4, 5, 8, 137, 394, 139, 77, 79, 657, 85, 86, 23, 89, 665, 90, 91, 92, 93, 30, 94, 95, 415, 671, 96, 33, 34, 35, 611, 36, 37, 39, 40, 41, 44, 236, 45, 46, 47, 51, 308, 53, 57]"
696897283161623978,The JoCo Cabin on Big Piney Creek,Fayetteville,Arkansas,United States,2,4,2.0,$243, ,126494834,35.37578,-93.33243,Entire home/apt,https://a0.muscache.com/im/pictures/8ea19fe2-76b3-4066-8fae-81f8091d48d4.jpg?im_w=720,"[1, 515, 4, 132, 5, 133, 8, 392, 9, 394, 522, 139, 12, 657, 280, 664, 25, 153, 665, 30, 415, 671, 32, 672, 33, 34, 35, 36, 37, 39, 167, 40, 41, 44, 45, 46, 179, 308, 57, 61, 72, 73, 77, 79, 85, 86, 89, 90, 91, 219, 92, 476, 93, 94, 95, 96, 99, 611, 100, 103, 104, 236, 625, 626, 251]"
578223557001385015,The Hideaway - Your Perfect Getaway Vacation,Rogers,Arkansas,United States,2,3,1.5,$257, ,448613564,34.44536,-92.92582,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-578223557001385015/original/869942fc-d6f3-498d-b11e-4a05ac3fff32.jpeg?im_w=720,"[1, 4, 132, 5, 133, 7, 8, 9, 137, 522, 12, 528, 657, 23, 280, 25, 665, 27, 30, 415, 671, 672, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 51, 179, 53, 57, 322, 77, 79, 85, 86, 89, 90, 91, 92, 476, 93, 94, 95, 96, 611, 100, 101, 104, 236, 625, 251, 510]"
29563990,Alpine Echo Cabin,Springdale,Arkansas,United States,1,2,1.5,$89, ,222220906,35.79382,-92.8161,Entire home/apt,https://a0.muscache.com/im/pictures/e7629641-76b6-4931-bb35-85efe62b6c84.jpg?im_w=720,"[131, 4, 5, 8, 9, 77, 85, 86, 280, 90, 27, 91, 219, 93, 30, 94, 95, 32, 96, 35, 99, 36, 100, 101, 39, 40, 41, 42, 44, 179, 57]"
588364798136206634,107 loft @ DTR,Fayetteville,Arkansas,United States,0,1,1.0,$106, ,71683591,36.33407,-94.11736,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-588364798136206634/original/60a90090-6243-41a4-87ea-a48eec4ed6ae.jpeg?im_w=720,"[1, 4, 5, 8, 137, 394, 139, 77, 79, 657, 85, 86, 23, 89, 665, 90, 91, 92, 93, 30, 94, 95, 415, 671, 96, 33, 34, 35, 611, 36, 37, 39, 40, 41, 44, 236, 45, 46, 47, 51, 308, 53, 57]"
38293374,"Sunset cottage, Table Rock lake, hot tub, Branson",Rogers,Arkansas,United States,0,1,1.0,$131, ,112733429,36.48137,-93.28869,Entire home/apt,https://a0.muscache.com/im/pictures/d2ec61a9-2c8b-48c8-be34-30ef29b76685.jpg?im_w=720,"[1, 4, 132, 5, 133, 9, 139, 77, 79, 146, 85, 86, 23, 280, 25, 89, 665, 90, 91, 93, 30, 94, 35, 99, 36, 100, 37, 101, 39, 40, 41, 44, 45, 46, 51, 308, 54, 57, 251, 61]"
29563990,Alpine Echo Cabin,Fayetteville,Arkansas,United States,1,2,1.5,$89, ,222220906,35.79382,-92.8161,Entire home/apt,https://a0.muscache.com/im/pictures/e7629641-76b6-4931-bb35-85efe62b6c84.jpg?im_w=720,"[131, 4, 5, 8, 9, 77, 85, 86, 280, 90, 27, 91, 219, 93, 30, 94, 95, 32, 96, 35, 99, 36, 100, 101, 39, 40, 41, 42, 44, 179, 57]"
749311876627202123,Gorgeous Home in Historic Neighborhood,Rogers,Arkansas,United States,2,2,2.0,$137, ,89365756,34.73488,-92.29705,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-749311876627202123/original/a7f7e092-e634-46e7-8876-4e98c156a595.jpeg?im_w=720,"[1, 33, 35, 4, 5, 37, 8, 9, 12, 47, 51, 53, 27, 219, 510]"
36706663,Private Suite w/Treehouse Vibe!,Fayetteville,Arkansas,United States,1,2,1.0,$42, ,130068864,36.08244,-94.137,Private room,https://a0.muscache.com/im/pictures/ca8b9c51-3b1c-4823-8d49-19ed90ef5dab.jpg?im_w=720,"[1, 4, 5, 7, 9, 394, 139, 15, 657, 146, 23, 663, 280, 665, 27, 30, 415, 35, 36, 38, 39, 167, 40, 41, 42, 44, 45, 46, 47, 51, 179, 308, 53, 57, 73, 77, 79, 85, 86, 89, 90, 91, 94, 98, 99, 611, 100, 101, 103, 104, 232, 113, 626, 117, 118, 251, 125]"
